Date,Country,City,Specie,count,min,max,median,variance
3/7/2020,VN,Ha Noi,pm25,44,12,93,63,8308.18
12/7/2020,VN,Ha Noi,pm25,47,18,137,52,10999.1
9/12/2020,VN,Ha Noi,pm25,48,47,316,155,31065.6
25/01/2020,VN,Ha Noi,pm25,46,12,159,59,13168.2
5/3/2020,VN,Ha Noi,pm25,47,33,132,64,6727.6
14/03/2020,VN,Ha Noi,pm25,48,49,155,84,15435
14/04/2020,VN,Ha Noi,pm25,48,29,157,65,19958.8
1/1/2021,VN,Ha Noi,pm25,48,48,208,127,20299.8
11/10/2020,VN,Ha Noi,pm25,48,19,175,65,16683.3
27/11/2020,VN,Ha Noi,pm25,48,44,168,95,18803.3
11/2/2020,VN,Ha Noi,pm25,43,52,167,130,11562.5
27/04/2020,VN,Ha Noi,pm25,48,10,159,33,23937.6
29/05/2020,VN,Ha Noi,pm25,47,27,137,57,12152.2
10/8/2020,VN,Ha Noi,pm25,44,21,129,42,7223.17
20/08/2020,VN,Ha Noi,pm25,45,15,156,61,18583.5
29/08/2020,VN,Ha Noi,pm25,48,22,144,47,12395.9
5/12/2020,VN,Ha Noi,pm25,48,34,205,82,20923.9
21/12/2020,VN,Ha Noi,pm25,48,47,189,92,18640.7
5/1/2020,VN,Ha Noi,pm25,48,48,129,84,4535.3
17/03/2020,VN,Ha Noi,pm25,48,41,188,96,21487
22/04/2020,VN,Ha Noi,pm25,48,7,149,15,18671.7
7/8/2020,VN,Ha Noi,pm25,44,10,124,30,7172.54
11/6/2020,VN,Ha Noi,pm25,47,11,160,51,13510.8
7/12/2020,VN,Ha Noi,pm25,48,50,278,150,21772.8
19/12/2020,VN,Ha Noi,pm25,48,36,154,68,13025.1
28/02/2020,VN,Ha Noi,pm25,48,41,147,68,8544.1
10/3/2020,VN,Ha Noi,pm25,45,35,181,97,19622.5
17/04/2020,VN,Ha Noi,pm25,48,23,122,36,11840
20/05/2020,VN,Ha Noi,pm25,48,16,144,48,13653.4
5/12/2020,VN,Ha Noi,no2,48,3.7,42,12,826.96
28/01/2020,VN,Ha Noi,no2,48,1,17,5.5,161.96
19/09/2020,VN,Ha Noi,no2,46,0.5,16,5.1,144.15
21/11/2020,VN,Ha Noi,no2,48,1.4,25,7,343.71
23/03/2020,VN,Ha Noi,no2,46,1,23,6.9,360.54
12/6/2020,VN,Ha Noi,no2,48,1.9,24,7.8,383.22
28/06/2020,VN,Ha Noi,no2,46,0.5,21,6.9,375.52
21/07/2020,VN,Ha Noi,no2,48,0.5,12,3.7,83.52
29/10/2020,VN,Ha Noi,no2,47,1.4,20,7.4,354.42
27/01/2020,VN,Ha Noi,no2,48,1.4,23,5,270.32
7/2/2020,VN,Ha Noi,no2,32,1.4,13,4,73.88
25/02/2020,VN,Ha Noi,no2,30,4.2,33,12.8,742.25
8/11/2020,VN,Ha Noi,no2,48,4.2,39,11,688.88
1/12/2020,VN,Ha Noi,no2,48,3.7,51,17,1632.52
6/1/2021,VN,Ha Noi,no2,48,1.9,25,9.6,430.42
9/8/2020,VN,Ha Noi,no2,47,0.5,19,5,306.29
6/9/2020,VN,Ha Noi,no2,48,1,27,8.7,510.32
16/01/2020,VN,Ha Noi,no2,48,3.2,23,9.6,337.69
30/04/2020,VN,Ha Noi,no2,48,0.5,14,3,125.2
8/6/2020,VN,Ha Noi,no2,48,1,21,7.8,272.96
3/9/2020,VN,Ha Noi,no2,48,2.3,51,11.9,1385.42
12/9/2020,VN,Ha Noi,no2,48,1.9,20,7,270.01
31/01/2020,VN,Ha Noi,no2,48,5.5,38,17,959.16
17/02/2020,VN,Ha Noi,no2,48,1,42,11,1064.53
9/5/2020,VN,Ha Noi,no2,48,0.5,13,3,103.93
30/10/2020,VN,Ha Noi,no2,47,1.9,21,7.8,268.42
17/12/2020,VN,Ha Noi,no2,47,1,16,5.1,159.07
30/12/2019,VN,Ha Noi,no2,48,4.6,47,14.2,1195.24
18/04/2020,VN,Ha Noi,no2,28,0.5,6,1.4,23.54
29/09/2020,VN,Ha Noi,no2,48,3.2,47,9,836.96
1/6/2020,VN,Ha Noi,no2,48,1,22,7,307.33
2/6/2020,VN,Ha Noi,no2,48,2.8,24,8,256.93
16/08/2020,VN,Ha Noi,no2,48,1,16,6,174.36
31/08/2020,VN,Ha Noi,no2,48,1.9,27,9,471.06
25/11/2020,VN,Ha Noi,no2,48,6.9,44,18,929.39
31/12/2019,VN,Ha Noi,no2,48,4.2,36,12.4,715.53
15/02/2020,VN,Ha Noi,no2,48,2.8,31,11,525.8
2/3/2020,VN,Ha Noi,no2,48,2.3,23,8.7,381.91
7/9/2020,VN,Ha Noi,no2,48,1.9,21,7.8,247.89
12/10/2020,VN,Ha Noi,no2,48,2.8,39,10.6,763.94
27/10/2020,VN,Ha Noi,no2,48,2.3,55,13,1697.51
6/11/2020,VN,Ha Noi,no2,48,6.4,43,19.2,1149.65
29/03/2020,VN,Ha Noi,no2,27,0.5,4,1,8.93
26/06/2020,VN,Ha Noi,no2,48,1.4,24,6.9,381.72
9/7/2020,VN,Ha Noi,no2,48,1,21,6.4,323.87
27/08/2020,VN,Ha Noi,no2,48,2.3,40,9,887.64
28/08/2020,VN,Ha Noi,no2,48,1.9,31,9,635.19
10/1/2021,VN,Ha Noi,no2,48,1.9,28,9,445.51
20/01/2020,VN,Ha Noi,no2,48,1,23,7.8,405.7
18/02/2020,VN,Ha Noi,no2,46,5.5,60,19,1553.1
28/02/2020,VN,Ha Noi,no2,48,1.4,36,11,839.72
16/06/2020,VN,Ha Noi,no2,48,1,27,6.9,413.24
17/08/2020,VN,Ha Noi,no2,48,1.4,18,5.5,153.98
3/10/2020,VN,Ha Noi,no2,48,2.8,24,8.7,296.39
15/01/2021,VN,Ha Noi,no2,48,9.6,52,21,1288.24
2/1/2020,VN,Ha Noi,no2,48,6.9,41,16,903.67
27/02/2020,VN,Ha Noi,no2,48,4.2,41,16,886.6
22/03/2020,VN,Ha Noi,no2,28,1.4,15,4.6,134.53
7/8/2020,VN,Ha Noi,no2,44,0.5,14,4.2,121.81
26/08/2020,VN,Ha Noi,no2,48,1.4,31,7.4,467.75
11/9/2020,VN,Ha Noi,no2,48,1.4,31,8.3,561.7
18/09/2020,VN,Ha Noi,no2,48,0.5,12,4.2,85.91
26/09/2020,VN,Ha Noi,no2,48,1,20,6,256.12
4/6/2020,VN,Ha Noi,no2,38,0.5,19,4,210.82
6/6/2020,VN,Ha Noi,no2,48,2.3,22,8,269.7
6/8/2020,VN,Ha Noi,no2,48,1.4,16,5.1,117.57
9/1/2021,VN,Ha Noi,no2,48,1.9,22,6.4,268.28
11/10/2020,VN,Ha Noi,no2,48,1,21,6,216.98
17/10/2020,VN,Ha Noi,no2,48,1,22,6.4,299.99
11/11/2020,VN,Ha Noi,no2,48,5.1,60,19.7,2046.75
13/03/2020,VN,Ha Noi,no2,48,3.2,29,9,372.47
8/12/2020,VN,Ha Noi,no2,48,4.6,53,16,1726.23
22/01/2020,VN,Ha Noi,no2,48,2.3,42,8.3,704.27
5/2/2020,VN,Ha Noi,no2,24,0.5,3,2,4.34
12/2/2020,VN,Ha Noi,no2,30,7.4,45,17,986.58
16/07/2020,VN,Ha Noi,no2,45,0.5,17,5,154.44
27/12/2020,VN,Ha Noi,no2,48,5.5,28,12,397.1
18/11/2020,VN,Ha Noi,no2,40,1,29,7.8,576.55
30/12/2020,VN,Ha Noi,no2,48,1,35,10.6,764.2
14/04/2020,VN,Ha Noi,no2,48,1.4,12,4,82.99
7/6/2020,VN,Ha Noi,no2,47,3.2,18,8,208.4
11/6/2020,VN,Ha Noi,no2,48,1,34,8.3,508.02
20/06/2020,VN,Ha Noi,no2,48,0.5,22,6,361.54
10/8/2020,VN,Ha Noi,no2,40,1,49,6.4,1164.04
26/01/2020,VN,Ha Noi,no2,34,1,18,5,234.62
19/02/2020,VN,Ha Noi,no2,48,6.4,57,20.6,1692.45
17/03/2020,VN,Ha Noi,no2,48,4.6,34,14.2,549.8
25/08/2020,VN,Ha Noi,no2,48,1,17,6,188.18
24/10/2020,VN,Ha Noi,no2,48,5.1,60,17,2024.4
13/01/2021,VN,Ha Noi,no2,48,8.3,43,18.8,1002.39
28/03/2020,VN,Ha Noi,no2,24,1,7,3,28.31
18/06/2020,VN,Ha Noi,no2,48,0.5,27,6.4,466.06
21/10/2020,VN,Ha Noi,no2,48,1,36,9.2,766.18
4/3/2020,VN,Ha Noi,no2,42,1.4,98,9,2407.11
19/07/2020,VN,Ha Noi,no2,42,0.5,16,5,210.85
26/11/2020,VN,Ha Noi,no2,48,6.9,51,18,1451.52
17/09/2020,VN,Ha Noi,no2,48,1,41,7.4,804.29
9/10/2020,VN,Ha Noi,no2,48,1,19,4.6,201.5
29/06/2020,VN,Ha Noi,no2,44,0.5,25,10.1,583.09
4/7/2020,VN,Ha Noi,no2,48,1,26,9.6,461.96
20/07/2020,VN,Ha Noi,no2,48,0.5,19,6,267.16
15/06/2020,VN,Ha Noi,no2,48,1,32,9.6,754.21
5/7/2020,VN,Ha Noi,no2,47,1.4,24,7,366.33
11/7/2020,VN,Ha Noi,no2,48,2.3,35,7.4,486.75
1/8/2020,VN,Ha Noi,no2,48,1.9,18,6.4,155.03
29/08/2020,VN,Ha Noi,no2,48,1.9,40,8.3,766.11
15/01/2020,VN,Ha Noi,no2,48,3.7,18,8,176.01
3/2/2020,VN,Ha Noi,no2,48,1.4,18,7,175.96
25/03/2020,VN,Ha Noi,no2,48,1,12,4.6,104.43
25/10/2020,VN,Ha Noi,no2,48,4.6,29,11.9,452.11
27/11/2020,VN,Ha Noi,no2,48,7.8,36,16.5,649.68
28/12/2020,VN,Ha Noi,no2,48,2.8,31,9.6,549.1
28/05/2020,VN,Ha Noi,no2,48,1,23,5.5,236.46
11/1/2020,VN,Ha Noi,no2,48,1.9,24,8,379.4
29/02/2020,VN,Ha Noi,no2,26,2.3,25,9.6,405.72
8/4/2020,VN,Ha Noi,no2,48,2.3,22,7.4,279.52
23/06/2020,VN,Ha Noi,no2,48,1,34,11,891.02
15/09/2020,VN,Ha Noi,no2,48,1,23,5,330.34
13/10/2020,VN,Ha Noi,no2,48,3.2,34,11,503.57
19/01/2021,VN,Ha Noi,no2,48,7.8,42,18,919.02
4/1/2020,VN,Ha Noi,no2,48,3.2,29,12,558.69
25/04/2020,VN,Ha Noi,no2,48,0.5,8,2,31.48
6/5/2020,VN,Ha Noi,no2,41,0.5,9,3,55.71
14/02/2020,VN,Ha Noi,no2,48,1.4,28,10.1,478.49
1/10/2020,VN,Ha Noi,no2,48,1.9,26,8,439.9
2/10/2020,VN,Ha Noi,no2,48,2.3,32,10,685.41
11/1/2021,VN,Ha Noi,no2,48,1.4,28,10,475.83
17/01/2020,VN,Ha Noi,no2,48,1.9,22,8,314.53
18/01/2020,VN,Ha Noi,no2,48,2.8,19,7.4,224.32
1/2/2020,VN,Ha Noi,no2,47,6,32,13,469.81
18/10/2020,VN,Ha Noi,no2,46,0.5,23,6,341.42
16/01/2021,VN,Ha Noi,no2,48,6.9,42,17,845.88
25/01/2020,VN,Ha Noi,no2,38,1,12,3.2,87.96
6/2/2020,VN,Ha Noi,no2,26,0.5,11,4.2,84.96
16/03/2020,VN,Ha Noi,no2,48,5.1,35,13,706.74
27/06/2020,VN,Ha Noi,no2,44,0.5,24,7.8,426
26/10/2020,VN,Ha Noi,no2,48,5.1,25,11,336.26
13/11/2020,VN,Ha Noi,no2,48,6,68,19,2103.73
5/1/2020,VN,Ha Noi,no2,48,4.6,31,11,412.9
21/03/2020,VN,Ha Noi,no2,48,1.9,25,9,341.04
16/05/2020,VN,Ha Noi,no2,46,0.5,6,1.9,13.31
10/10/2020,VN,Ha Noi,no2,44,1.4,20,6,224.99
14/01/2021,VN,Ha Noi,no2,48,9.2,50,20.2,1153.59
1/1/2020,VN,Ha Noi,no2,48,7.4,42,17.9,940.8
4/4/2020,VN,Ha Noi,no2,46,0.5,4,1,6.22
4/5/2020,VN,Ha Noi,no2,34,0.5,15,4.6,161.92
4/9/2020,VN,Ha Noi,no2,48,2.3,34,11.5,711.05
28/11/2020,VN,Ha Noi,no2,48,2.3,25,8.3,376.42
18/12/2020,VN,Ha Noi,no2,48,0.5,18,5,267.68
17/01/2021,VN,Ha Noi,no2,48,2.8,23,8.3,282.97
9/1/2020,VN,Ha Noi,no2,47,3.7,34,13.8,803.8
26/02/2020,VN,Ha Noi,no2,30,7.8,40,17,958.38
2/7/2020,VN,Ha Noi,no2,48,2.8,29,11,643.83
13/06/2020,VN,Ha Noi,no2,48,1.4,23,6.9,342.24
30/06/2020,VN,Ha Noi,no2,46,0.5,39,11,936.03
16/10/2020,VN,Ha Noi,no2,48,1,20,5.1,188.05
14/12/2020,VN,Ha Noi,no2,46,2.8,31,11,502.38
31/03/2020,VN,Ha Noi,no2,33,1,4,2,7.35
10/4/2020,VN,Ha Noi,no2,48,1.4,23,6.4,295.26
14/05/2020,VN,Ha Noi,no2,44,0.5,11,2.8,66.31
19/04/2020,VN,Ha Noi,no2,21,0.5,2,1,2.12
23/04/2020,VN,Ha Noi,no2,39,0.5,5,1.9,13.25
25/06/2020,VN,Ha Noi,no2,48,1,47,10.6,1526.59
21/08/2020,VN,Ha Noi,no2,40,2.3,37,11,770.88
14/09/2020,VN,Ha Noi,no2,48,1,21,6.4,313.42
24/01/2020,VN,Ha Noi,no2,48,1,11,3.7,66.79
23/02/2020,VN,Ha Noi,no2,48,8.3,64,19,1429.41
5/4/2020,VN,Ha Noi,no2,38,0.5,5,1,10.06
15/10/2020,VN,Ha Noi,no2,48,0.5,14,5.5,183.89
16/12/2020,VN,Ha Noi,no2,48,1.9,15,5.5,118.15
11/5/2020,VN,Ha Noi,no2,38,1,10,3.2,58.07
30/05/2020,VN,Ha Noi,no2,48,0.5,17,6,251.49
3/6/2020,VN,Ha Noi,no2,46,0.5,24,4,344.61
12/7/2020,VN,Ha Noi,no2,48,1.4,40,7,625.74
11/8/2020,VN,Ha Noi,no2,28,2.3,32,11.9,638.08
11/3/2020,VN,Ha Noi,no2,48,4.6,47,17.4,1478.22
2/4/2020,VN,Ha Noi,no2,48,0.5,7,2,30.15
24/04/2020,VN,Ha Noi,no2,34,0.5,5,1.9,15.79
23/11/2020,VN,Ha Noi,no2,48,2.8,30,11.5,614.33
7/12/2020,VN,Ha Noi,no2,48,7.8,44,17.4,761.67
13/09/2020,VN,Ha Noi,no2,48,1,22,5,295.26
28/10/2020,VN,Ha Noi,no2,48,2.8,25,9,404.07
9/11/2020,VN,Ha Noi,no2,48,5.1,50,14,1417.71
19/06/2020,VN,Ha Noi,no2,47,1,26,7.8,553.86
8/7/2020,VN,Ha Noi,no2,48,0.5,24,6.9,415.88
19/11/2020,VN,Ha Noi,no2,48,1.4,24,9,354.17
27/05/2020,VN,Ha Noi,no2,44,0.5,21,4,213.09
6/7/2020,VN,Ha Noi,no2,48,0.5,20,6.4,302.36
3/12/2020,VN,Ha Noi,no2,48,4.2,29,11.9,458.91
4/2/2020,VN,Ha Noi,no2,33,0.5,3,1,5.15
14/03/2020,VN,Ha Noi,no2,48,1.9,50,9.2,742.71
27/03/2020,VN,Ha Noi,no2,47,0.5,13,3,105.41
25/05/2020,VN,Ha Noi,no2,48,0.5,20,3,262.42
21/06/2020,VN,Ha Noi,no2,48,0.5,21,6.4,334.06
31/07/2020,VN,Ha Noi,no2,48,0.5,42,10,1174.43
14/01/2020,VN,Ha Noi,no2,48,7.8,55,18,1487.35
18/03/2020,VN,Ha Noi,no2,36,1,22,6,289.11
2/5/2020,VN,Ha Noi,no2,42,0.5,8,2.3,40.89
19/03/2020,VN,Ha Noi,no2,47,1,18,5.1,188.48
18/07/2020,VN,Ha Noi,no2,44,0.5,17,5.5,196.35
24/09/2020,VN,Ha Noi,no2,48,0.5,25,5.5,379.55
16/04/2020,VN,Ha Noi,no2,48,1.4,16,3.7,101.03
7/5/2020,VN,Ha Noi,no2,36,0.5,11,3.2,85.11
5/10/2020,VN,Ha Noi,no2,38,1.4,17,5,178.59
17/11/2020,VN,Ha Noi,no2,48,2.3,27,10.1,430.99
1/3/2020,VN,Ha Noi,no2,48,1,26,10.1,612.49
1/4/2020,VN,Ha Noi,no2,27,1.4,10,4.2,73.09
22/05/2020,VN,Ha Noi,no2,48,1.9,23,6,304.86
24/08/2020,VN,Ha Noi,no2,47,1,42,6,756.28
15/03/2020,VN,Ha Noi,no2,48,4.2,27,11,433.05
20/03/2020,VN,Ha Noi,no2,48,5.1,37,14,820.93
12/5/2020,VN,Ha Noi,no2,46,0.5,14,3.7,111.59
24/11/2020,VN,Ha Noi,no2,48,4.2,37,14.7,794.34
5/3/2020,VN,Ha Noi,no2,46,1,30,7.8,565.3
9/3/2020,VN,Ha Noi,no2,42,3.2,34,11,641.43
29/04/2020,VN,Ha Noi,no2,48,1.9,16,6,132.77
20/09/2020,VN,Ha Noi,no2,48,1,19,5,236.75
3/1/2021,VN,Ha Noi,no2,48,6,35,15,717.11
22/04/2020,VN,Ha Noi,no2,48,0.5,11,3.7,78
27/04/2020,VN,Ha Noi,no2,46,0.5,49,2.3,785.05
1/9/2020,VN,Ha Noi,no2,48,1.4,45,10.6,957.27
9/9/2020,VN,Ha Noi,no2,48,2.3,23,9.2,338.64
10/9/2020,VN,Ha Noi,no2,48,1.9,18,6.9,228.59
16/09/2020,VN,Ha Noi,no2,48,0.5,21,6.9,375.24
30/09/2020,VN,Ha Noi,no2,48,1,31,6.4,734.97
14/10/2020,VN,Ha Noi,no2,47,1.4,15,6,116.46
13/01/2020,VN,Ha Noi,no2,48,6.9,24,11,343.11
8/3/2020,VN,Ha Noi,no2,48,3.2,29,12,534.32
13/07/2020,VN,Ha Noi,no2,48,1,28,8.7,596.68
5/8/2020,VN,Ha Noi,no2,48,1.4,18,6.4,243.65
6/10/2020,VN,Ha Noi,no2,2,0.5,1,0.5,1.25
22/02/2020,VN,Ha Noi,no2,48,4.2,71,17,3113.97
6/3/2020,VN,Ha Noi,no2,48,3.2,43,14.2,1057.54
1/5/2020,VN,Ha Noi,no2,40,0.5,11,3.7,86.59
18/08/2020,VN,Ha Noi,no2,47,1,13,6,98.17
22/11/2020,VN,Ha Noi,no2,47,1.9,30,9.6,520.2
24/12/2020,VN,Ha Noi,no2,48,3.7,43,16,1337.16
1/1/2021,VN,Ha Noi,no2,48,4.6,45,15,1048.01
7/3/2020,VN,Ha Noi,no2,48,5.1,29,13.3,526.79
26/03/2020,VN,Ha Noi,no2,28,1,9,3,49.31
8/8/2020,VN,Ha Noi,no2,43,0.5,17,4,205.62
29/11/2020,VN,Ha Noi,no2,48,1,32,8,642.55
2/2/2020,VN,Ha Noi,no2,48,3.7,29,10,355.6
13/04/2020,VN,Ha Noi,no2,38,1,9,4,45.16
23/10/2020,VN,Ha Noi,no2,48,5.5,62,15,1967.3
3/7/2020,VN,Ha Noi,no2,42,1.4,28,9.2,583.94
20/08/2020,VN,Ha Noi,no2,44,1.4,28,7,578.53
4/10/2020,VN,Ha Noi,no2,48,1.4,16,5.5,160.97
7/11/2020,VN,Ha Noi,no2,47,3.2,35,11,664.02
12/1/2020,VN,Ha Noi,no2,48,0.5,29,8,662.48
31/05/2020,VN,Ha Noi,no2,26,1.4,10,4,65.92
14/06/2020,VN,Ha Noi,no2,48,0.5,23,7.8,396.05
10/7/2020,VN,Ha Noi,no2,48,1.9,30,6.4,298.54
23/08/2020,VN,Ha Noi,no2,48,1.9,20,6,240.59
16/02/2020,VN,Ha Noi,no2,46,1,35,7.8,442.05
7/4/2020,VN,Ha Noi,no2,48,1,24,4,281.37
23/05/2020,VN,Ha Noi,no2,48,1,19,4.6,164.97
31/12/2020,VN,Ha Noi,no2,48,4.6,47,14.2,1242.51
4/1/2021,VN,Ha Noi,no2,48,5.1,46,16,1250.81
3/1/2020,VN,Ha Noi,no2,47,4.6,40,15,834.04
17/04/2020,VN,Ha Noi,no2,34,0.5,4,1.9,6.75
17/07/2020,VN,Ha Noi,no2,44,0.5,19,5.5,233.24
3/4/2020,VN,Ha Noi,no2,47,1.4,10,4,58.91
26/04/2020,VN,Ha Noi,no2,46,0.5,6,2,18.69
28/04/2020,VN,Ha Noi,no2,48,1.9,23,7.8,210.4
16/11/2020,VN,Ha Noi,no2,48,2.3,19,7.4,182.69
29/12/2020,VN,Ha Noi,no2,48,1,36,11,902.2
7/1/2020,VN,Ha Noi,no2,40,4.6,46,13,1366.2
29/01/2020,VN,Ha Noi,no2,48,1,15,4.6,145.77
24/02/2020,VN,Ha Noi,no2,48,5.5,42,15.1,921.5
24/05/2020,VN,Ha Noi,no2,48,0.5,18,4,224.53
29/05/2020,VN,Ha Noi,no2,48,1,20,5.5,280.24
5/6/2020,VN,Ha Noi,no2,38,0.5,27,7,347.65
22/10/2020,VN,Ha Noi,no2,48,5.1,44,13,911.07
6/12/2020,VN,Ha Noi,no2,48,5.1,43,16,1352.6
12/4/2020,VN,Ha Noi,no2,46,0.5,27,3,181.64
15/04/2020,VN,Ha Noi,no2,48,1,22,4.6,229.82
10/5/2020,VN,Ha Noi,no2,42,0.5,13,2.8,75.89
3/8/2020,VN,Ha Noi,no2,48,1.4,20,5.5,203.79
19/10/2020,VN,Ha Noi,no2,48,1.4,21,7.4,285.49
31/10/2020,VN,Ha Noi,no2,48,1.4,29,9.2,518.41
5/11/2020,VN,Ha Noi,no2,48,5.1,61,21.1,2232.78
6/1/2020,VN,Ha Noi,no2,48,2.3,27,11.5,471.91
12/3/2020,VN,Ha Noi,no2,48,3.2,35,12.8,997.6
11/4/2020,VN,Ha Noi,no2,48,1.4,12,4,90
13/02/2020,VN,Ha Noi,no2,48,3.7,38,13.3,747.1
10/12/2020,VN,Ha Noi,no2,46,7.8,84,24,3293.67
20/12/2020,VN,Ha Noi,no2,47,1,25,8.7,410.05
15/12/2020,VN,Ha Noi,no2,48,1.9,19,6.9,224.83
19/12/2020,VN,Ha Noi,no2,48,1,22,7.4,307.74
3/11/2020,VN,Ha Noi,no2,48,1,27,8.7,424.28
15/05/2020,VN,Ha Noi,no2,34,0.5,8,2,25.35
23/09/2020,VN,Ha Noi,no2,48,1,19,5.5,249.27
1/11/2020,VN,Ha Noi,no2,47,5.1,38,14.2,940.5
21/05/2020,VN,Ha Noi,no2,8,4.2,17,7.8,180.71
22/07/2020,VN,Ha Noi,no2,39,0.5,11,3.7,101.1
25/09/2020,VN,Ha Noi,no2,48,1.4,25,7.4,384.96
2/8/2020,VN,Ha Noi,no2,48,0.5,11,4.6,97.91
8/9/2020,VN,Ha Noi,no2,48,1.9,43,11.5,1229.39
2/12/2020,VN,Ha Noi,no2,48,4.6,55,17,1507.79
5/1/2021,VN,Ha Noi,no2,48,6.9,38,16.5,885.04
19/01/2020,VN,Ha Noi,no2,48,1,18,6.4,210.91
17/06/2020,VN,Ha Noi,no2,46,0.5,31,7,578.18
14/07/2020,VN,Ha Noi,no2,48,0.5,42,10,1234.87
5/9/2020,VN,Ha Noi,no2,48,1.9,25,7,441.92
8/10/2020,VN,Ha Noi,no2,26,1.9,16,5.1,137.59
20/11/2020,VN,Ha Noi,no2,48,2.3,27,8.7,398.02
8/1/2021,VN,Ha Noi,no2,48,0.5,18,4.6,190.86
20/02/2020,VN,Ha Noi,no2,48,2.3,36,15.1,911.23
3/3/2020,VN,Ha Noi,no2,18,1.9,28,8.3,483.03
30/08/2020,VN,Ha Noi,no2,48,3.7,34,9.2,604.4
21/04/2020,VN,Ha Noi,no2,26,0.5,8,2.8,39.63
5/5/2020,VN,Ha Noi,no2,40,0.5,16,3.2,148.84
8/5/2020,VN,Ha Noi,no2,43,0.5,10,3.2,73.32
1/7/2020,VN,Ha Noi,no2,48,3.7,34,11,491.57
30/07/2020,VN,Ha Noi,no2,12,1.9,37,5,974.65
23/01/2020,VN,Ha Noi,no2,48,1.9,16,6,156.54
10/3/2020,VN,Ha Noi,no2,48,3.7,52,11,741.77
6/4/2020,VN,Ha Noi,no2,48,0.5,17,3,178.99
12/8/2020,VN,Ha Noi,no2,48,1.9,22,7.8,359.74
22/08/2020,VN,Ha Noi,no2,44,3.2,21,7.4,217.33
9/12/2020,VN,Ha Noi,no2,48,7.4,60,21.1,1821.44
7/7/2020,VN,Ha Noi,no2,47,0.5,23,6.4,375.98
15/08/2020,VN,Ha Noi,no2,47,1.4,13,5.1,124.22
30/11/2020,VN,Ha Noi,no2,48,1.9,47,13,1155.34
27/09/2020,VN,Ha Noi,no2,48,1.4,16,4,117.83
8/1/2020,VN,Ha Noi,no2,42,5.1,27,11,404.54
10/1/2020,VN,Ha Noi,no2,48,2.3,29,9.2,510.5
21/09/2020,VN,Ha Noi,no2,48,1.9,17,6.4,187.65
9/4/2020,VN,Ha Noi,no2,38,1.9,21,7,282.58
20/10/2020,VN,Ha Noi,no2,48,1.4,24,8.7,396.98
21/12/2020,VN,Ha Noi,no2,48,1.9,41,11,874.16
21/01/2020,VN,Ha Noi,no2,48,4.2,37,12.4,741.67
30/01/2020,VN,Ha Noi,no2,42,1.4,54,7,1329.48
21/02/2020,VN,Ha Noi,no2,48,4.2,43,15.1,1038.85
24/03/2020,VN,Ha Noi,no2,48,1,14,4.2,106.15
13/08/2020,VN,Ha Noi,no2,48,1,27,6.9,323.32
26/12/2020,VN,Ha Noi,no2,48,6.9,42,18,1129.8
13/05/2020,VN,Ha Noi,no2,48,0.5,12,2.8,82.78
4/11/2020,VN,Ha Noi,no2,48,1.4,46,15.1,1418.19
4/12/2020,VN,Ha Noi,no2,48,3.2,40,10.1,761.97
12/12/2020,VN,Ha Noi,no2,48,5.5,52,17,1274.71
13/12/2020,VN,Ha Noi,no2,48,2.8,32,13.3,763.31
20/01/2021,VN,Ha Noi,no2,32,5.5,45,16.5,1138.44
30/03/2020,VN,Ha Noi,no2,45,0.5,47,2.8,1013.64
24/06/2020,VN,Ha Noi,no2,48,2.8,29,11,508.45
15/07/2020,VN,Ha Noi,no2,48,1,27,5.5,621.59
2/11/2020,VN,Ha Noi,no2,48,1.4,38,13,616.05
10/11/2020,VN,Ha Noi,no2,48,4.6,51,16,1483.72
14/11/2020,VN,Ha Noi,no2,48,5.5,46,17,952.3
3/5/2020,VN,Ha Noi,no2,35,0.5,10,3.2,86.89
22/06/2020,VN,Ha Noi,no2,48,0.5,29,7,634.67
14/08/2020,VN,Ha Noi,no2,48,0.5,12,4.6,85.47
12/11/2020,VN,Ha Noi,no2,48,5.5,61,20,2134.29
15/11/2020,VN,Ha Noi,no2,48,1.4,22,8.7,379.33
11/12/2020,VN,Ha Noi,no2,48,6.9,55,21.1,1375.12
25/12/2020,VN,Ha Noi,no2,48,8.7,50,19.7,1251.18
2/1/2021,VN,Ha Noi,no2,48,6,52,16.5,1425.33
20/04/2020,VN,Ha Noi,no2,10,0.5,5,1.9,20.3
4/8/2020,VN,Ha Noi,no2,48,1.4,16,6,173.47
2/9/2020,VN,Ha Noi,no2,48,3.2,28,11,379.85
7/1/2021,VN,Ha Noi,no2,48,3.2,21,9,268.52
18/01/2021,VN,Ha Noi,no2,48,2.3,50,10,1205.02
9/6/2020,VN,Ha Noi,no2,48,1.9,33,9.6,639.59
23/12/2020,VN,Ha Noi,no2,48,10.6,45,20.6,901.94
22/09/2020,VN,Ha Noi,no2,48,1.9,17,5.1,152.24
28/09/2020,VN,Ha Noi,no2,48,0.5,33,8,805.62
22/12/2020,VN,Ha Noi,no2,48,7.4,59,17,1755.53
12/1/2021,VN,Ha Noi,no2,48,4.6,47,13,1134.93
26/05/2020,VN,Ha Noi,no2,42,0.5,13,2,80.53
10/6/2020,VN,Ha Noi,no2,48,0.5,31,8.3,698.57
19/08/2020,VN,Ha Noi,no2,47,1.4,26,7.4,375.82
